carat,cut,color,clarity,depth,table,price,x,y,z
2.08,Ideal,E,SI2,60.2,60,18128,8.28,8.32,5
0.4,Ideal,H,VVS2,61.4,55.7,905,4.72,4.77,2.92
0.32,Premium,H,VVS1,60.9,58,936,4.43,4.4,2.69
1.96,Very Good,H,SI2,62.7,58,13099,7.86,7.93,4.95
0.43,Very Good,G,VS1,60.9,57,943,4.88,4.91,2.98
1.21,Premium,H,SI1,60.5,60,4743,6.81,6.72,4.09
0.92,Good,F,VS2,63.1,57,4404,6.11,6.16,3.87
0.33,Ideal,F,VVS1,60.6,59,828,4.45,4.5,2.71
0.3,Ideal,G,VVS2,61.5,57,684,4.29,4.33,2.65
0.31,Ideal,F,VVS1,62,55,840,4.34,4.37,2.7
0.62,Good,E,SI2,59.4,65,1333,5.54,5.48,3.27
0.9,Ideal,D,SI1,62.5,57,4579,6.12,6.2,3.85
0.53,Ideal,G,VVS2,61.7,56,2051,5.23,5.2,3.22
1.51,Premium,I,VS2,60.9,60,9471,7.46,7.33,4.5
1.51,Good,H,VS1,59.1,58,11512,7.48,7.52,4.43
0.53,Ideal,E,VS1,61.5,55,1917,5.22,5.24,3.22
0.7,Ideal,G,VVS2,59.9,58,3234,5.78,5.8,3.47
0.54,Ideal,F,SI2,61.1,56,1154,5.22,5.26,3.2
0.3,Ideal,E,IF,61.2,58,957,4.31,4.38,2.66
0.43,Very Good,E,SI2,62.7,55,716,4.83,4.87,3.04
0.71,Ideal,D,SI1,61.3,57,2690,5.74,5.78,3.53
0.5,Ideal,D,VS1,61,56,1893,5.13,5.17,3.14
1,Fair,F,SI2,65.7,61,3443,6.13,6.11,4.02
0.3,Ideal,E,I1,60.3,57,495,4.39,4.36,2.64
1.01,Ideal,F,SI2,61.4,56,4239,6.46,6.51,3.98
0.32,Ideal,E,VVS2,60.4,59,779,4.45,4.49,2.7
0.7,Good,H,VVS2,63.7,54,2477,5.72,5.62,3.61
1,Good,F,SI1,63.7,58,4158,6.29,6.34,4.02
0.39,Ideal,G,VVS1,61.8,54.4,1008,4.69,4.73,2.92
0.7,Premium,F,VVS2,62.6,59,3136,5.66,5.62,3.53
0.25,Good,D,VVS2,64.6,56,462,3.97,3.99,2.57
0.34,Premium,D,SI1,59.6,59,803,4.57,4.55,2.72
1.01,Good,E,SI1,63.1,60,4912,6.34,6.37,4.01
0.42,Ideal,E,VS1,61.6,57,1105,4.8,4.84,2.97
0.35,Premium,D,SI1,61,60,644,4.54,4.58,2.78
2.03,Ideal,G,SI1,60.3,56,16224,8.27,8.21,4.97
1.03,Good,J,VS1,60.1,62.4,4582,6.43,6.49,3.88
0.9,Very Good,J,SI1,63.6,57,3225,6.07,6.1,3.87
1.03,Ideal,D,VS1,61.7,57,10607,6.45,6.48,3.99
0.52,Ideal,H,VVS1,61,56,1748,5.17,5.21,3.17
0.33,Ideal,G,IF,61.3,57,1052,4.46,4.42,2.72
0.8,Ideal,G,SI2,63,56,2657,5.85,5.9,3.7
0.52,Premium,E,VS2,62.5,56,1815,5.18,5.15,3.23
0.4,Premium,E,SI2,60.5,59,821,4.78,4.74,2.88
0.51,Premium,E,VS1,61.8,58,1758,5.13,5.09,3.16
0.38,Premium,E,VS2,59.2,60,1112,4.77,4.73,2.81
0.32,Ideal,F,VVS1,62,56,867,4.37,4.41,2.72
0.9,Good,H,VS2,64.1,56,3902,6,6.05,3.86
0.37,Ideal,E,VS2,61,56,737,4.62,4.66,2.83
0.35,Ideal,F,VS2,62.2,55,706,4.48,4.53,2.8
0.31,Very Good,H,VS2,62.5,54,489,4.35,4.39,2.73
1.02,Premium,D,SI2,59.3,60,4583,6.56,6.52,3.88
0.31,Ideal,G,VS2,62.9,57,698,4.34,4.31,2.72
0.35,Ideal,D,VVS2,61,57,910,4.54,4.58,2.78
0.5,Very Good,E,VS2,63.5,58,1629,5.07,5.04,3.21
0.34,Premium,G,VVS2,61.7,56,995,4.51,4.47,2.77
1,Premium,H,SI1,61.7,59,4144,6.41,6.36,3.94
1.7,Premium,H,SI2,59.8,61,8263,7.67,7.62,4.57
0.72,Premium,I,SI1,61.5,59,2148,5.73,5.78,3.54
1.14,Premium,H,SI1,60.7,58,5003,6.76,6.82,4.12
0.52,Ideal,D,VVS2,61.5,55,3284,5.19,5.22,3.2
1,Good,H,VS1,61.3,64,5544,6.39,6.33,3.9
0.71,Good,G,IF,57.8,62,3583,5.82,5.95,3.4
0.31,Ideal,G,VS1,61.9,55,749,4.37,4.36,2.7
0.53,Very Good,G,SI2,60,56,1079,5.28,5.32,3.18
0.43,Ideal,G,SI1,62.9,55,968,4.87,4.83,3.05
1.51,Premium,F,SI1,60.7,58,11666,7.41,7.38,4.49
1.69,Good,G,VS1,58.1,58,17338,7.8,7.84,4.54
1.03,Good,F,SI2,59,59,4414,6.55,6.6,3.88
1.01,Premium,G,VS1,59.5,60,4853,6.49,6.48,3.86
0.32,Ideal,G,SI2,62.5,55,421,4.37,4.4,2.74
1.09,Premium,E,VS2,61.6,59,7813,6.62,6.54,4.05
0.35,Ideal,F,IF,60.9,55,1312,4.58,4.61,2.8
0.53,Ideal,E,VS2,62.8,57,1776,5.19,5.16,3.25
0.38,Ideal,D,VS1,62.2,57,1067,4.63,4.66,2.89
1,Very Good,E,SI2,61.9,59,4311,6.39,6.43,3.97
1.32,Good,I,VS1,59.2,58,7143,7.14,7.18,4.24
1.2,Very Good,E,VVS1,61.3,60,13015,6.77,6.84,4.17
0.59,Ideal,F,SI2,59.5,57,1221,5.5,5.54,3.28
0.52,Ideal,H,SI1,61,56,1223,5.2,5.23,3.18
0.7,Ideal,E,VS1,61.8,56,2837,5.74,5.69,3.53
0.32,Premium,I,VS2,62.6,58,449,4.37,4.42,2.75
0.56,Ideal,G,SI2,61,57,1127,5.34,5.32,3.25
0.37,Good,H,VS2,63.7,55,584,4.54,4.56,2.9
0.9,Good,G,SI2,61.3,60,3353,6.13,6.2,3.78
0.32,Ideal,D,SI1,62.7,54,756,4.39,4.35,2.74
1.88,Very Good,I,VS2,62.2,57,13607,7.79,7.86,4.87
1.01,Ideal,H,SI1,62.6,55,4836,6.43,6.39,4.01
0.28,Ideal,E,VVS1,62,56,828,4.23,4.19,2.61
0.32,Ideal,F,VS2,62.3,56,828,4.4,4.37,2.73
0.63,Good,H,IF,59.3,62,2404,5.66,5.7,3.37
0.71,Very Good,G,VVS2,61.2,58,3113,5.68,5.72,3.49
0.31,Ideal,E,VS1,61.7,56,734,4.37,4.41,2.71
3,Fair,I,SI2,64.8,59,16970,8.93,8.73,5.72
0.9,Premium,F,SI1,62.6,60,3881,6.14,6.1,3.83
1.12,Premium,H,VS1,62.1,58,5952,6.64,6.6,4.11
0.28,Ideal,E,VVS2,62.4,56,646,4.16,4.2,2.61
2.03,Ideal,H,SI2,61.6,55,16642,8.18,8.12,5.02
0.5,Premium,E,VS2,61.8,58,1746,5.11,5.05,3.14
0.31,Premium,G,VS1,62.1,58,695,4.36,4.31,2.69
1.12,Premium,I,SI2,61.2,58,3669,6.72,6.68,4.1
0.41,Very Good,D,SI1,60.3,63,920,4.8,4.78,2.89
0.34,Good,E,SI1,63.9,56,765,4.48,4.44,2.85
1.02,Ideal,E,IF,62.6,57,11500,6.41,6.47,4.03
0.4,Premium,D,SI2,60.4,59,855,4.83,4.8,2.91
0.4,Ideal,G,VVS1,60.8,57,1097,4.78,4.81,2.91
1.51,Ideal,H,SI1,62.8,55,10502,7.32,7.29,4.59
1.06,Ideal,G,VVS2,62.9,56,7836,6.6,6.56,4.14
0.46,Premium,G,VVS2,61.3,60,1314,4.94,5.01,3.05
0.9,Good,F,SI1,62.5,59,4119,6.1,6.13,3.82
0.71,Ideal,D,VS1,62.2,55,3136,5.74,5.71,3.56
0.32,Ideal,G,VVS2,62.1,57,936,4.42,4.4,2.74
0.4,Good,E,SI1,64.2,56,882,4.69,4.66,3
1.54,Premium,E,VS2,62.7,58,15316,7.37,7.33,4.61
0.78,Premium,I,SI1,61.9,58,2387,5.93,5.87,3.65
0.7,Good,H,SI1,63.7,59,2218,5.53,5.59,3.54
0.31,Ideal,D,SI1,61.9,57,548,4.36,4.39,2.71
0.54,Premium,H,SI2,61.8,60,972,5.2,5.16,3.2
1.02,Premium,H,SI2,59.8,59,4284,6.54,6.5,3.9
1.03,Premium,G,I1,60.8,57,3073,6.55,6.51,3.97
1.37,Ideal,H,VS1,63.8,56,7979,7.01,6.98,4.46
0.58,Very Good,F,SI1,59.9,58,1401,5.35,5.4,3.22
0.54,Ideal,E,VS2,60.8,57,1754,5.24,5.29,3.2
1.16,Very Good,I,SI1,62.7,57,4785,6.67,6.76,4.21
0.41,Ideal,G,VS1,61.6,57,961,4.77,4.74,2.93
0.71,Very Good,E,VS2,62.5,58,3344,5.69,5.73,3.57
0.31,Premium,G,IF,61,59,988,4.36,4.33,2.65
2.2,Premium,H,SI2,61.5,58,12747,8.44,8.38,5.18
1.25,Ideal,F,VVS1,62.2,56,12584,6.89,6.93,4.3
0.27,Ideal,E,VVS2,62.2,55,622,4.12,4.17,2.58
0.41,Very Good,F,SI2,62.6,54,612,4.75,4.77,2.98
0.36,Good,H,SI1,63.6,57,665,4.53,4.49,2.87
1.51,Very Good,I,SI2,60,59,7841,7.45,7.52,4.49
1.08,Ideal,E,VVS1,61,56,12098,6.66,6.62,4.05
0.39,Premium,D,VS2,61.3,58,1024,4.73,4.7,2.89
1,Good,D,SI2,62.8,61,4520,6.31,6.36,3.98
0.51,Ideal,G,VVS1,60.8,56,1839,5.21,5.22,3.17
0.56,Ideal,E,VVS2,62.6,54,2441,5.28,5.32,3.32
0.32,Very Good,F,VS2,63.2,58,828,4.35,4.32,2.74
1.1,Very Good,G,VVS1,61.5,57,8020,6.61,6.66,4.08
0.71,Premium,E,SI1,61.8,59,2792,5.7,5.75,3.54
0.33,Ideal,G,VS1,61.6,57,699,4.46,4.49,2.75
0.5,Premium,D,VS2,61.9,58,1752,5.04,5.1,3.14
0.46,Very Good,D,SI1,62.2,58,927,4.92,4.98,3.08
0.72,Premium,G,SI1,60.6,59,2246,5.8,5.76,3.5
0.51,Ideal,G,VS1,62.7,54,1781,5.1,5.08,3.19
0.57,Ideal,E,VS2,61.9,57,1851,5.29,5.31,3.28
0.55,Ideal,E,VS1,62.2,55,2079,5.26,5.22,3.26
1.27,Ideal,J,SI2,61.2,56,5021,6.99,6.95,4.27
0.58,Ideal,G,VS1,62.6,54,1984,5.34,5.3,3.33
0.57,Premium,F,SI2,62.1,59,1746,5.33,5.29,3.3
0.34,Premium,F,VS2,58.1,61,645,4.6,4.55,2.66
0.72,Ideal,F,VS2,61.9,54,2568,5.77,5.74,3.56
1.76,Premium,G,VS2,61.5,58,16879,7.78,7.74,4.77
1.12,Very Good,G,I1,61.2,63,3017,6.68,6.59,4.05
1.27,Premium,F,VS1,60.3,58,10028,7.06,7.04,4.25
0.72,Ideal,D,VS1,61.6,56,3554,5.8,5.73,3.55
0.32,Ideal,G,VS1,62.9,57,828,4.4,4.37,2.76
0.67,Premium,G,VS2,61,57,2050,5.68,5.63,3.45
1.61,Premium,F,SI1,62.9,59,8024,7.5,7.43,4.69
0.31,Very Good,G,VS2,62.6,56,559,4.33,4.37,2.72
0.3,Ideal,D,VVS2,59.4,60,802,4.39,4.47,2.63
0.8,Ideal,D,VS2,61.3,56,4781,5.97,6,3.67
0.74,Very Good,F,VVS2,61.5,55.1,3948,5.82,5.85,3.59
0.39,Premium,E,VS2,59.7,59,975,4.83,4.79,2.87
0.27,Very Good,E,VVS1,60,58,544,4.21,4.22,2.53
1.13,Ideal,D,VS1,61.4,55,9448,6.72,6.74,4.13
0.52,Ideal,I,VS1,61.5,56,1357,5.19,5.16,3.18
1.23,Ideal,H,VVS2,61.3,55,7387,6.9,6.94,4.24
0.27,Very Good,G,VVS1,62.5,56,566,4.14,4.16,2.59
0.71,Good,I,SI1,59.9,65,2165,5.71,5.74,3.43
1.08,Very Good,E,SI1,63.1,59,5189,6.53,6.49,4.11
0.35,Ideal,E,VS2,61.6,56,984,4.54,4.52,2.79
0.41,Premium,F,VS2,61.6,59,863,4.74,4.77,2.93
0.32,Very Good,F,SI1,63.2,55,684,4.4,4.37,2.77
0.71,Ideal,E,SI2,61.9,56,2458,5.73,5.76,3.56
0.92,Premium,E,SI2,61.7,59,3941,6.27,6.18,3.84
0.73,Ideal,E,SI2,61.2,54,2581,5.88,5.86,3.59
0.5,Good,E,SI1,64.6,54,1232,4.95,5.05,3.23
0.8,Very Good,F,SI1,63.4,57,2851,5.89,5.82,3.71
0.51,Ideal,G,VVS2,61.9,55,1926,5.14,5.17,3.19
0.4,Ideal,E,VVS2,62.5,54,1106,4.73,4.77,2.97
0.54,Ideal,G,VS1,61.4,57,1567,5.2,5.23,3.2
0.71,Premium,G,VS2,60.9,57,2766,5.78,5.75,3.51
2.01,Ideal,H,VS1,61.9,57,17983,8.15,8.05,5.01
0.32,Premium,E,IF,60,61,967,4.5,4.46,2.69
0.24,Very Good,F,VVS1,58.7,59,552,4.04,4.1,2.39
0.72,Premium,E,SI2,62.6,59,2376,5.74,5.7,3.58
0.53,Premium,E,SI1,62.2,56,1654,5.22,5.16,3.23
1.77,Good,J,SI2,63.4,60,8109,7.61,7.65,4.84
0.37,Premium,G,VS1,61.5,58,957,4.6,4.57,2.82
1.03,Very Good,H,VS2,62,58,5266,6.45,6.51,4.02
1.01,Ideal,E,SI1,62.1,57,5372,6.4,6.45,3.99
0.7,Premium,F,VS2,60.9,61,2838,5.71,5.66,3.46
1.29,Very Good,J,VS2,61.3,60,5068,6.96,6.98,4.27
1.75,Premium,H,VS2,61.5,58,9526,7.75,7.69,4.75
1.51,Ideal,F,SI1,61.7,56,13334,7.35,7.41,4.55
1.74,Premium,H,SI2,62.1,59,10270,7.78,7.65,4.79
0.75,Very Good,H,SI2,61.9,56,2228,5.79,5.87,3.61
0.7,Very Good,D,SI1,63.4,58,2734,5.63,5.66,3.58
0.75,Premium,F,SI2,60.9,58,2274,5.88,5.91,3.59
0.79,Ideal,G,SI2,60.8,57,2453,5.99,5.96,3.63
0.65,Very Good,D,VS1,60.8,57.2,2752,5.55,5.63,3.4
0.95,Very Good,J,SI1,63.4,55,3154,6.25,6.21,3.95
0.91,Very Good,F,VS2,63.4,55,4434,6.22,6.18,3.93
0.41,Ideal,F,VVS2,62.1,55,1036,4.77,4.79,2.97
1.8,Premium,D,SI1,61.2,58,12338,7.88,7.7,4.79
1.05,Ideal,G,VS1,61.3,57,7027,6.51,6.58,4.01
0.26,Good,F,VVS1,64,57,524,4.03,4.06,2.59
0.47,Ideal,H,SI2,62.4,53,782,4.98,5.02,3.12
1,Premium,H,SI1,62.7,58,4724,6.41,6.32,3.99
0.34,Premium,D,SI1,61.2,58,803,4.49,4.47,2.74
0.33,Premium,G,VS1,61.9,58,854,4.46,4.43,2.75
1.2,Premium,I,VS2,62.6,58,5699,6.77,6.72,4.22
1.01,Good,J,SI1,62.8,58,3399,6.28,6.33,3.96
1.21,Premium,F,VS1,62.5,60,8879,6.77,6.7,4.21
1.34,Ideal,G,VS2,61.9,56,9233,7.05,7.1,4.38
0.71,Ideal,E,VS2,62.7,56,2891,5.71,5.75,3.59
1.35,Ideal,G,VS1,62.2,57,10244,7.09,7.05,4.4
0.7,Very Good,H,VS2,61.8,58,2042,5.66,5.73,3.52
1.54,Premium,I,VS1,61.6,58,10164,7.39,7.42,4.56
1.6,Ideal,I,SI2,61.9,57,8377,7.48,7.51,4.64
0.65,Ideal,G,IF,60.1,57,3536,5.61,5.65,3.38
0.33,Very Good,G,VS1,61.3,57,681,4.47,4.49,2.75
0.34,Ideal,G,IF,61.9,55,974,4.51,4.54,2.8
1.2,Premium,H,SI1,62.9,55,5975,6.77,6.74,4.25
1.5,Good,J,SI2,60.9,62,6746,7.3,7.32,4.45
0.5,Good,E,SI1,64,56,1147,5.03,4.9,3.18
1.51,Very Good,F,VS1,62.6,57,14976,7.25,7.29,4.55
0.74,Premium,E,VS1,61.2,58,3312,5.88,5.82,3.58
1.01,Ideal,I,VS1,60.3,57,5231,6.51,6.53,3.93
1.03,Ideal,F,IF,63.1,55,10615,6.45,6.46,4.07
1.51,Premium,F,VS2,62,60,14294,7.35,7.23,4.52
0.5,Ideal,E,SI1,63,56,1317,5.13,5.06,3.21
0.41,Premium,E,SI1,61.8,60,904,4.78,4.74,2.94
0.71,Good,G,VS2,63.5,59,2029,5.63,5.67,3.59
0.25,Ideal,F,VS2,61.7,56,535,4.04,4.07,2.5
0.54,Ideal,H,VVS1,61.7,57,1944,5.24,5.23,3.23
0.31,Ideal,E,VVS1,62.4,56,801,4.35,4.37,2.72
1.01,Ideal,I,SI1,61.9,59,4638,6.38,6.42,3.96
1.51,Fair,F,SI1,65.8,56,8387,7.16,7.12,4.7
0.34,Premium,F,VS2,59.8,59,854,4.55,4.51,2.71
0.8,Premium,H,SI1,61.5,58,2760,5.97,5.93,3.66
0.35,Premium,I,VS1,61.8,58,709,4.53,4.5,2.79
0.3,Ideal,G,VVS2,62.7,57,878,4.29,4.26,2.68
1.5,Good,E,SI1,64.2,55,12870,7.22,7.17,4.62
1.5,Fair,G,VS2,64.4,56,12787,7.16,7.09,4.59
0.83,Very Good,E,SI1,63.8,54,3295,5.96,6.04,3.83
1,Premium,F,SI1,61.9,60,5544,6.34,6.39,3.94
1.3,Very Good,G,SI1,61,57,7985,7.01,7.06,4.29
0.54,Ideal,G,IF,62.5,57,2271,5.16,5.2,3.24
1.24,Premium,J,VS2,61.4,59,5026,6.91,6.83,4.22
0.77,Fair,H,VS1,64.6,56.4,2594,5.78,5.84,3.75
1.02,Premium,G,VS2,62.1,59,6169,6.47,6.41,4
0.41,Ideal,F,VVS1,62.3,53,1295,4.77,4.8,2.98
0.33,Premium,G,VVS2,59.5,60,965,4.55,4.52,2.7
0.36,Very Good,I,VS1,60.3,60,568,4.58,4.64,2.78
1.07,Very Good,J,SI2,61.6,54,3783,6.57,6.59,4.05
1.03,Premium,D,VVS2,61.7,59,8469,6.43,6.48,3.98
1.1,Premium,H,VS2,62.5,58,5729,6.59,6.54,4.1
0.37,Premium,G,VS1,61.4,58,746,4.58,4.61,2.82
1.51,Premium,I,SI2,61.3,55,6173,7.41,7.36,4.53
0.31,Premium,G,VVS2,60.5,58,707,4.39,4.43,2.67
0.91,Good,H,VS2,59.9,61,4309,6.18,6.24,3.72
0.31,Ideal,E,VVS2,61.4,58,755,4.33,4.37,2.67
1.01,Premium,G,SI2,62,58,4327,6.41,6.37,3.96
0.57,Premium,H,SI1,59.3,58,1309,5.46,5.4,3.22
0.41,Ideal,E,VVS1,61.9,55,1367,4.78,4.79,2.96
1.01,Very Good,H,VVS1,61.1,58,6777,6.41,6.45,3.93
0.37,Premium,D,VVS2,60.7,59,1038,4.66,4.63,2.82
0.3,Ideal,E,VS2,61.6,55,658,4.31,4.33,2.66
0.5,Very Good,G,SI1,64.1,57,1187,5.04,5.07,3.24
0.38,Ideal,E,VVS2,61.9,57,1176,4.65,4.63,2.87
1.22,Premium,J,SI2,62.1,59,4509,6.82,6.77,4.22
2.28,Premium,H,SI1,59.3,58,13919,8.6,8.56,5.09
0.42,Ideal,E,VVS2,61.8,56,1216,4.78,4.8,2.96
1.53,Ideal,G,VS1,60.6,54,13926,7.49,7.47,4.53
0.37,Premium,F,VS2,60.6,58,957,4.67,4.63,2.82
1.33,Very Good,H,SI2,62.5,58,6482,7.04,6.97,4.38
0.41,Ideal,G,SI2,61.3,56,605,4.78,4.81,2.94
0.31,Ideal,F,VS1,61.4,55,821,4.39,4.4,2.7
1.27,Premium,I,VS1,62.2,59,6532,6.92,6.87,4.29
0.3,Very Good,H,VS1,60.4,61,526,4.3,4.34,2.61
0.32,Ideal,G,VVS1,61.9,56,842,4.39,4.4,2.72
0.72,Good,F,SI1,63.1,56,2647,5.67,5.68,3.58
1.2,Ideal,I,I1,61.9,56,3505,6.82,6.85,4.23
0.73,Ideal,G,SI1,61.2,57,3089,5.79,5.86,3.56
1.62,Premium,D,SI2,61.2,61,9199,7.6,7.53,4.63
1,Ideal,I,VS2,62.5,55,4511,6.41,6.36,4
0.57,Very Good,G,I1,59.5,56.9,929,5.42,5.46,3.24
1.22,Premium,I,SI2,62.3,58,4919,6.85,6.8,4.25
1.13,Ideal,H,VS1,61.6,55,7571,6.7,6.74,4.14
0.4,Ideal,E,VS1,62.1,55,898,4.75,4.79,2.96
1,Fair,H,SI2,67,55,2912,6.25,6.12,4.16
1.02,Ideal,G,IF,62.3,57,8955,6.43,6.5,4.03
0.31,Ideal,G,VVS2,62,56,726,4.33,4.35,2.69
0.55,Premium,F,VS2,62.7,58,2376,5.28,5.25,3.3
0.72,Ideal,G,VS2,61.7,55,3344,5.72,5.79,3.55
0.37,Good,G,SI2,63.4,57,487,4.55,4.57,2.89
0.35,Ideal,G,VVS1,61.7,55,849,4.54,4.57,2.81
0.9,Ideal,D,VVS1,62,56,8979,6.16,6.19,3.83
0.91,Very Good,E,VS2,62.8,59,4823,6.15,6.17,3.87
0.5,Premium,G,VS1,62.5,58,1746,5.11,5.07,3.18
0.51,Ideal,I,SI1,62.2,56,1080,5.12,5.08,3.17
0.3,Premium,I,SI1,61.6,59,506,4.34,4.29,2.66
0.38,Very Good,H,VS2,61.6,56,710,4.68,4.71,2.89
1.01,Very Good,H,SI1,61.8,60,4855,6.38,6.44,3.96
0.31,Ideal,G,IF,60.7,58,871,4.37,4.41,2.67
1.2,Premium,E,VS2,62,59,8279,6.78,6.71,4.18
0.33,Ideal,G,VS1,62.3,54,854,4.48,4.45,2.78
2,Premium,J,SI2,60.9,54,11106,8.17,8.12,4.96
0.3,Very Good,I,IF,63.3,57,810,4.3,4.23,2.7
0.73,Ideal,H,SI2,61.6,57,2260,5.79,5.81,3.57
1,Very Good,H,SI2,60.2,61,3850,6.44,6.48,3.89
0.34,Ideal,I,IF,61.6,54,695,4.5,4.53,2.78
0.26,Ideal,E,VVS2,62.9,58,554,4.02,4.06,2.54
0.91,Premium,D,SI2,62.7,59,3848,6.17,6.21,3.88
1,Good,G,SI2,59.7,63,3860,6.43,6.5,3.86
0.27,Ideal,H,VS1,62.2,55,500,4.15,4.18,2.59
1.11,Very Good,I,SI2,61.2,61,3956,6.65,6.69,4.08
0.88,Premium,F,VS1,60.7,55,3921,6.28,6.22,3.79
0.41,Ideal,H,SI1,62.6,55,683,4.77,4.79,2.99
0.41,Very Good,F,VS1,62.9,57,889,4.7,4.74,2.97
0.7,Very Good,G,IF,63,59,3725,5.58,5.62,3.53
0.3,Very Good,D,VS2,62,59,710,4.22,4.27,2.63
1.77,Ideal,J,SI2,62,56,7771,7.78,7.74,4.81
0.34,Very Good,G,VVS2,61.7,56,775,4.47,4.51,2.77
0.53,Very Good,E,VS2,62.3,56.7,1857,5.19,5.23,3.25
0.26,Ideal,E,VVS1,61.7,56,635,4.09,4.11,2.53
1.2,Ideal,I,VS1,61.5,59,6380,6.82,6.84,4.2
0.77,Premium,F,VS1,59.5,58,3211,5.96,5.94,3.54
0.54,Ideal,G,VS1,61.7,56,1809,5.22,5.25,3.23
0.92,Premium,D,SI1,62.3,58,4274,6.27,6.21,3.89
2.22,Very Good,J,SI1,58.7,60,13782,8.51,8.57,5.01
2.04,Premium,I,SI1,58.8,60,14775,8.42,8.32,4.92
0.36,Ideal,E,VS2,61.7,55,789,4.57,4.63,2.84
0.56,Ideal,H,VS1,61.8,55,1616,5.3,5.34,3.29
1.01,Very Good,D,VS2,63.1,60,7127,6.39,6.35,4.02
0.92,Fair,F,SI1,64.9,58,3117,6.1,6.04,3.94
0.9,Premium,I,VS2,61.6,58,3478,6.15,6.09,3.77
0.34,Very Good,F,SI1,62.8,56,566,4.42,4.46,2.79
0.74,Ideal,F,VVS1,60.8,60,4127,5.82,5.86,3.55
0.81,Very Good,D,VVS2,63.9,56,5423,5.79,5.91,3.74
1.01,Very Good,F,VS2,60.8,58,6288,6.44,6.49,3.93
0.41,Ideal,D,VVS2,62.5,57,1105,4.72,4.75,2.96
1.08,Premium,G,VS2,62.4,57,6532,6.56,6.49,4.07
0.31,Very Good,D,SI1,63.5,56,732,4.31,4.29,2.73
1.2,Very Good,F,VVS1,59.8,63,11913,6.82,6.8,4.07
0.91,Good,F,SI1,66.1,57,3893,5.99,6.03,3.97
1.01,Premium,F,SI2,62.8,57,4137,6.31,6.24,3.94
0.9,Good,G,VS2,63.9,61,3792,6.01,5.97,3.83
0.32,Ideal,E,VVS1,60.5,57,917,4.44,4.48,2.7
0.45,Premium,G,SI2,62,62,803,4.96,4.86,3.05
1.01,Ideal,J,VS2,61.3,56,4617,6.46,6.5,3.97
0.91,Very Good,E,SI1,63.1,58,4434,6.17,6.12,3.88
0.36,Very Good,E,VS1,60.6,58,894,4.61,4.63,2.8
0.31,Ideal,G,VS1,62.3,54,586,4.31,4.33,2.69
1.6,Premium,J,VS1,62.6,59,7903,7.51,7.4,4.66
0.91,Very Good,E,SI1,63.5,57,4138,6.11,6.07,3.87
1.51,Good,E,SI1,63.1,58,11460,7.23,7.28,4.58
0.7,Premium,E,SI1,60,59,2777,5.79,5.75,3.46
0.7,Very Good,E,SI1,61.5,56,2239,5.74,5.8,3.55
0.4,Very Good,J,SI1,61.4,58,526,4.76,4.79,2.93
1.02,Premium,H,SI1,60.3,59,4558,6.5,6.44,3.9
0.5,Fair,G,I1,64.9,57,727,5.01,4.97,3.24
2.39,Very Good,J,VS1,59.6,60,17920,8.71,8.77,5.21
0.54,Good,D,SI2,63.2,57,1249,5.16,5.19,3.27
1.04,Ideal,G,VS2,61.8,56,6290,6.5,6.47,4.01
1.51,Ideal,I,VS2,60.6,56,9442,7.44,7.47,4.52
0.71,Ideal,G,SI1,61.4,56,3007,5.72,5.77,3.53
1.02,Premium,H,VS2,60.4,59,5008,6.52,6.55,3.95
0.3,Ideal,H,VVS2,61.5,55,590,4.34,4.37,2.68
0.35,Ideal,E,VS1,61.5,57,718,4.52,4.55,2.79
1.36,Ideal,D,SI2,61.2,57,6443,7.15,7.19,4.39
0.31,Good,H,VS2,63.2,58,489,4.31,4.33,2.73
1.51,Premium,H,VS2,61.5,58,10548,7.45,7.32,4.45
0.45,Ideal,G,IF,61.7,55,1548,4.93,4.96,3.05
2.03,Good,J,VVS2,63.2,60,15898,7.88,7.94,5
0.31,Ideal,G,VVS2,60.9,56,687,4.4,4.43,2.69
0.71,Good,D,SI2,63.3,55,2436,5.65,5.72,3.6
0.38,Ideal,D,VVS2,60.7,55,1289,4.69,4.71,2.85
0.77,Premium,E,SI1,59.8,61,2889,5.99,5.95,3.57
1.05,Premium,F,VS1,61,58,7879,6.6,6.55,4.01
0.33,Premium,F,VS2,62.4,58,666,4.37,4.41,2.74
1.2,Premium,F,VS1,61.8,59,8669,6.79,6.76,4.19
0.3,Very Good,E,VVS2,62.4,57,743,4.26,4.27,2.66
1.01,Fair,F,SI2,58.2,61,4127,6.48,6.52,3.78
1,Ideal,G,VVS1,61.9,57,8366,6.43,6.39,3.97
0.32,Ideal,E,IF,62.6,55,1170,4.41,4.38,2.75
0.36,Ideal,H,VS2,61,57,587,4.59,4.63,2.81
0.5,Ideal,D,SI1,62.1,57,1610,5.08,5.03,3.14
0.53,Premium,F,VS2,62.1,58,1636,5.21,5.16,3.22
2.57,Premium,D,SI2,58.9,58,17924,8.99,8.94,5.28
0.33,Premium,E,SI1,60.6,60,743,4.44,4.41,2.68
1.01,Good,F,SI2,59.4,60,4011,6.44,6.49,3.84
1.21,Ideal,E,VS1,61.7,56,12111,6.82,6.85,4.22
2.07,Ideal,H,SI2,62.3,59,15036,8.1,8.14,5.06
0.48,Good,G,VS1,58.2,59.2,1228,5.09,5.14,2.98
