date_time,pressure_mbar,temperature_celsius,dew_point_celsius,relative_humidity_percent,vapor_pressure_actual_mbar,specific_humidity_g_per_kg,air_density_g_per_m_cubed,wind_velocity_m_per_s,wind_direction_degrees,rainfall_mm,season
2023-03-20 16:00:00,990.95,11.87,8.11,77.7,10.82,6.82,1206.17,4.77,218.7,0.0,spring
2023-03-20 17:00:00,990.98,12.1,7.56,73.71,10.42,6.57,1205.42,2.39,231.6,0.0,spring
2023-03-20 18:00:00,991.09,11.66,7.24,74.24,10.19,6.42,1207.52,1.47,237.6,0.0,spring
2023-03-20 19:00:00,991.31,10.5,6.28,75.06,9.54,6.01,1213.03,1.43,232.9,0.0,spring
2023-03-20 20:00:00,991.44,10.03,7.14,82.2,10.13,6.38,1214.93,2.47,223.5,0.0,spring
2023-03-20 21:00:00,991.57,10.01,6.71,79.89,9.83,6.19,1215.32,1.5,241.7,0.0,spring
2023-03-20 22:00:00,991.45,9.63,4.41,69.83,8.37,5.27,1217.48,1.42,253.8,0.0,spring
2023-03-20 23:00:00,991.79,8.77,3.9,71.43,8.08,5.08,1221.75,1.84,258.0,0.0,spring
2023-03-21 00:00:00,991.77,8.33,3.82,73.16,8.03,5.05,1223.66,0.61,211.4,0.0,spring
2023-03-21 01:00:00,991.83,8.12,3.81,74.16,8.03,5.05,1224.65,0.73,180.4,0.0,spring
2023-03-21 02:00:00,991.58,7.94,4.02,76.22,8.15,5.13,1225.08,0.62,191.6,0.0,spring
2023-03-21 03:00:00,991.16,7.89,4.5,79.12,8.43,5.31,1224.65,0.43,211.8,0.0,spring
2023-03-21 04:00:00,990.84,7.76,4.76,81.3,8.59,5.41,1224.75,2.22,207.4,0.0,spring
2023-03-21 05:00:00,990.78,7.61,5.11,84.1,8.79,5.54,1225.21,1.11,201.6,0.0,spring
2023-03-21 06:00:00,990.76,7.25,5.33,87.6,8.93,5.63,1226.72,1.19,155.6,0.0,spring
2023-03-21 07:00:00,990.79,7.24,5.37,87.9,8.96,5.64,1226.77,1.06,170.1,0.0,spring
2023-03-21 08:00:00,990.93,7.64,5.64,87.1,9.13,5.75,1225.1,1.1,164.2,0.0,spring
2023-03-21 09:00:00,990.71,9.42,5.82,78.15,9.24,5.82,1217.07,2.11,159.3,0.0,spring
2023-03-21 10:00:00,990.39,11.15,6.17,71.32,9.47,5.97,1209.17,3.24,152.9,0.0,spring
2023-03-21 11:00:00,990.06,12.78,6.84,67.09,9.92,6.25,1201.66,2.54,225.5,0.0,spring
2023-03-21 12:00:00,989.44,14.08,7.18,63.11,10.16,6.41,1195.36,3.79,210.2,0.0,spring
2023-03-21 13:00:00,988.9,14.95,7.37,60.41,10.28,6.49,1191.04,1.9,243.6,0.0,spring
2023-03-21 14:00:00,988.52,15.27,7.17,58.39,10.15,6.41,1189.33,4.37,230.1,0.0,spring
2023-03-21 15:00:00,987.93,15.28,6.89,57.25,9.96,6.29,1188.66,4.51,226.5,0.0,spring
2023-03-21 16:00:00,987.64,14.66,6.67,58.67,9.8,6.2,1190.94,4.15,212.2,0.0,spring
2023-03-21 17:00:00,987.27,14.57,6.81,59.59,9.9,6.26,1190.82,4.84,218.8,0.0,spring
2023-03-21 18:00:00,987.66,13.26,8.02,70.5,10.75,6.8,1196.35,1.87,249.5,0.0,spring
2023-03-21 19:00:00,987.73,12.12,8.34,77.63,10.99,6.95,1201.1,1.75,214.8,0.0,spring
2023-03-21 20:00:00,988.0,10.58,9.18,91.0,11.63,7.35,1207.66,1.2,257.8,0.2,spring
2023-03-21 21:00:00,987.8,9.86,9.15,95.3,11.61,7.34,1210.49,2.92,206.2,0.1,spring
2023-03-21 22:00:00,987.81,9.61,8.63,93.6,11.21,7.09,1211.76,1.87,224.7,0.0,spring
2023-03-21 23:00:00,987.68,9.07,8.5,96.2,11.11,7.03,1213.97,0.54,143.0,0.0,spring
2023-03-22 00:00:00,987.72,8.58,7.76,94.6,10.57,6.68,1216.38,0.73,202.6,0.0,spring
2023-03-22 01:00:00,987.43,8.72,6.07,83.4,9.41,5.95,1215.96,2.11,229.9,0.0,spring
2023-03-22 02:00:00,987.05,7.31,6.41,94.0,9.63,6.09,1221.48,1.39,223.8,0.0,spring
2023-03-22 03:00:00,986.86,6.81,6.42,97.3,9.63,6.09,1223.42,0.93,193.8,0.0,spring
2023-03-22 04:00:00,986.47,6.21,6.16,99.7,9.47,5.99,1225.67,1.23,213.6,0.0,spring
2023-03-22 05:00:00,986.54,5.63,5.63,100.0,9.12,5.77,1228.48,1.22,191.1,0.0,spring
2023-03-22 06:00:00,986.21,5.1,5.1,100.0,8.79,5.56,1230.53,1.05,138.1,0.0,spring
2023-03-22 07:00:00,986.05,5.4,5.4,100.0,8.98,5.68,1228.91,1.46,200.4,0.0,spring
2023-03-22 08:00:00,986.14,8.3,6.57,88.8,9.73,6.16,1216.03,0.96,146.4,0.0,spring
2023-03-22 09:00:00,986.05,11.12,7.53,78.5,10.4,6.59,1203.54,3.24,165.5,0.0,spring
2023-03-22 10:00:00,985.69,11.18,7.79,79.59,10.59,6.71,1202.76,3.04,176.6,0.0,spring
2023-03-22 11:00:00,984.83,13.54,6.32,61.58,9.57,6.06,1192.28,8.74,213.4,0.0,spring
2023-03-22 12:00:00,984.3,14.53,6.0,56.47,9.36,5.93,1187.64,6.42,213.4,0.0,spring
2023-03-22 13:00:00,983.71,15.06,6.33,55.84,9.57,6.08,1184.64,7.51,220.7,0.0,spring
2023-03-22 14:00:00,983.3,15.29,5.96,53.64,9.33,5.93,1183.31,6.02,230.0,0.0,spring
2023-03-22 15:00:00,983.0,15.81,5.35,49.73,8.95,5.68,1181.0,7.1,215.5,0.0,spring
2023-03-22 16:00:00,982.9,15.57,5.75,51.91,9.2,5.84,1181.74,6.43,223.2,0.0,spring
2023-03-22 17:00:00,982.92,14.91,5.96,54.97,9.33,5.93,1184.41,4.53,207.7,0.0,spring
2023-03-22 18:00:00,983.2,14.55,6.05,56.6,9.39,5.96,1186.21,2.43,209.3,0.0,spring
2023-03-22 19:00:00,983.38,14.12,5.89,57.58,9.29,5.9,1188.25,2.35,199.4,0.0,spring
2023-03-22 20:00:00,983.3,13.83,6.17,59.79,9.47,6.01,1189.27,1.6,177.7,0.0,spring
2023-03-22 21:00:00,983.03,13.51,6.18,61.13,9.48,6.02,1190.26,1.4,183.2,0.0,spring
2023-03-22 22:00:00,982.81,13.2,6.19,62.42,9.49,6.02,1191.28,2.18,191.2,0.0,spring
2023-03-22 23:00:00,982.39,13.25,5.65,59.91,9.13,5.8,1190.72,2.62,194.5,0.0,spring
2023-03-23 00:00:00,982.21,13.21,5.15,58.0,8.82,5.6,1190.82,1.15,203.7,0.0,spring
2023-03-23 01:00:00,981.65,13.04,4.78,57.18,8.6,5.47,1190.94,1.98,199.6,0.0,spring
2023-03-23 02:00:00,981.34,13.83,4.7,53.98,8.55,5.43,1187.31,3.12,211.5,0.0,spring
2023-03-23 03:00:00,980.71,13.89,5.0,54.9,8.73,5.55,1186.22,5.0,213.0,0.0,spring
2023-03-23 04:00:00,980.25,13.62,5.5,57.89,9.04,5.76,1186.63,4.9,208.6,0.0,spring
2023-03-23 05:00:00,980.08,13.58,5.53,58.16,9.06,5.77,1186.58,4.18,214.5,0.0,spring
2023-03-23 06:00:00,980.24,13.51,5.86,59.78,9.27,5.9,1186.97,3.05,212.9,0.0,spring
2023-03-23 07:00:00,980.74,12.99,6.34,63.92,9.58,6.1,1189.59,4.99,208.5,0.0,spring
2023-03-23 08:00:00,981.47,11.92,7.87,76.2,10.65,6.77,1194.46,2.89,202.5,0.0,spring
2023-03-23 09:00:00,981.34,12.38,7.58,72.47,10.44,6.64,1192.47,4.65,202.5,0.0,spring
2023-03-23 10:00:00,981.36,13.57,7.89,68.48,10.66,6.78,1187.44,6.79,209.1,0.0,spring
2023-03-23 11:00:00,981.39,14.07,7.76,65.67,10.56,6.72,1185.46,7.86,212.9,0.0,spring
2023-03-23 12:00:00,981.65,13.89,8.1,68.0,10.81,6.88,1186.4,7.77,214.2,0.0,spring
2023-03-23 13:00:00,981.9,14.23,7.63,64.42,10.47,6.66,1185.46,7.21,209.9,0.0,spring
2023-03-23 14:00:00,981.67,14.82,7.27,60.5,10.21,6.5,1182.87,8.31,211.6,0.0,spring
2023-03-23 15:00:00,981.63,14.54,8.13,65.35,10.83,6.89,1183.69,7.33,213.2,0.0,spring
2023-03-23 16:00:00,981.93,13.84,7.8,66.86,10.59,6.74,1187.05,4.93,213.7,0.0,spring
2023-03-23 17:00:00,981.8,14.03,8.03,67.1,10.76,6.85,1186.03,7.05,211.1,0.0,spring
2023-03-23 18:00:00,982.09,13.53,8.22,70.21,10.9,6.93,1188.38,4.43,213.8,0.0,spring
2023-03-23 19:00:00,982.08,13.2,8.36,72.44,11.01,7.0,1189.69,4.81,196.2,0.0,spring
2023-03-23 20:00:00,982.04,12.89,8.61,75.16,11.19,7.12,1190.85,5.29,209.4,0.0,spring
2023-03-23 21:00:00,982.26,12.33,8.74,78.68,11.29,7.18,1193.41,3.44,208.3,0.0,spring
2023-03-23 22:00:00,982.09,12.18,8.55,78.46,11.15,7.09,1193.89,3.19,221.5,0.0,spring
2023-03-23 23:00:00,981.69,11.84,7.91,76.78,10.67,6.79,1195.05,3.27,215.5,0.0,spring
2023-03-24 00:00:00,980.85,11.13,7.91,80.5,10.67,6.8,1197.0,2.05,186.6,0.0,spring
2023-03-24 01:00:00,980.29,11.45,8.33,81.1,10.98,7.0,1194.83,2.6,201.4,0.0,spring
2023-03-24 02:00:00,979.82,11.39,8.47,82.2,11.09,7.07,1194.46,1.01,213.9,0.0,spring
2023-03-24 03:00:00,979.3,13.22,9.04,75.74,11.52,7.35,1185.99,2.91,213.2,0.0,spring
2023-03-24 04:00:00,978.82,11.97,9.74,86.2,12.08,7.71,1190.34,3.33,203.1,0.0,spring
2023-03-24 05:00:00,977.64,12.03,9.35,83.6,11.76,7.52,1188.8,2.78,159.7,0.0,spring
2023-03-24 06:00:00,977.35,12.02,9.05,82.0,11.53,7.37,1188.59,3.97,184.5,0.0,spring
2023-03-24 07:00:00,977.01,12.66,8.9,77.85,11.42,7.3,1185.57,2.72,178.5,0.0,spring
2023-03-24 08:00:00,976.9,13.82,8.87,71.98,11.39,7.28,1180.66,6.64,205.1,0.0,spring
2023-03-24 09:00:00,977.34,13.38,9.58,77.74,11.95,7.64,1182.75,7.02,211.0,0.0,spring
2023-03-24 10:00:00,977.44,14.43,9.61,72.74,11.97,7.66,1178.54,6.79,211.4,0.0,spring
2023-03-24 11:00:00,977.63,14.47,9.38,71.47,11.8,7.54,1178.69,8.45,214.8,0.0,spring
2023-03-24 12:00:00,977.71,14.75,9.79,72.15,12.12,7.75,1177.49,6.67,206.8,0.0,spring
2023-03-24 13:00:00,978.82,10.17,9.23,93.9,11.68,7.45,1198.1,3.14,251.5,0.5,spring
2023-03-24 14:00:00,979.11,10.46,8.56,88.0,11.16,7.12,1197.47,3.21,248.4,0.1,spring
2023-03-24 15:00:00,978.5,11.87,7.09,72.47,10.09,6.44,1191.29,5.55,207.6,0.0,spring
2023-03-24 16:00:00,978.43,12.64,6.29,65.2,9.55,6.09,1188.25,2.39,226.0,0.0,spring
2023-03-24 17:00:00,978.5,13.38,5.23,57.71,8.87,5.66,1185.57,3.12,243.3,0.0,spring
2023-03-24 18:00:00,978.84,12.13,5.37,63.24,8.96,5.71,1191.14,2.72,230.9,0.0,spring
2023-03-24 19:00:00,978.88,10.96,6.14,72.1,9.45,6.03,1195.87,4.36,217.1,0.0,spring
2023-03-24 20:00:00,979.3,10.22,6.76,79.07,9.87,6.29,1199.32,2.12,203.7,0.0,spring
2023-03-24 21:00:00,979.39,9.88,6.91,81.7,9.96,6.35,1200.82,2.48,196.3,0.0,spring
2023-03-24 22:00:00,979.38,9.37,7.02,85.2,10.04,6.4,1202.94,3.57,222.8,0.0,spring
2023-03-24 23:00:00,979.33,9.8,6.78,81.4,9.87,6.3,1201.13,2.41,211.8,0.0,spring
2023-03-25 00:00:00,979.51,10.04,5.82,74.96,9.24,5.89,1200.63,1.75,230.5,0.0,spring
2023-03-25 01:00:00,979.56,8.89,5.64,79.99,9.13,5.81,1205.64,3.84,223.5,0.0,spring
2023-03-25 02:00:00,979.2,8.99,5.46,78.5,9.02,5.75,1204.82,4.02,219.8,0.0,spring
2023-03-25 03:00:00,978.57,9.1,6.29,82.5,9.55,6.09,1203.32,3.97,215.4,0.0,spring
2023-03-25 04:00:00,978.55,9.56,5.4,75.21,8.98,5.73,1201.61,3.36,228.6,0.0,spring
2023-03-25 05:00:00,978.77,9.45,4.66,71.95,8.52,5.44,1202.56,2.3,248.2,0.0,spring
2023-03-25 06:00:00,979.3,8.16,3.87,74.27,8.06,5.14,1208.94,3.39,213.6,0.0,spring
2023-03-25 07:00:00,979.41,7.88,4.29,78.0,8.31,5.29,1210.19,3.69,200.0,0.0,spring
2023-03-25 08:00:00,979.82,6.88,5.96,93.8,9.33,5.94,1214.5,1.68,193.5,0.3,spring
2023-03-25 09:00:00,979.87,7.96,6.54,90.7,9.72,6.19,1209.72,3.1,204.8,0.0,spring
2023-03-25 10:00:00,980.05,8.8,5.52,79.82,9.05,5.76,1206.66,4.76,217.5,0.0,spring
2023-03-25 11:00:00,979.95,10.33,4.56,67.35,8.47,5.39,1200.3,3.88,218.7,0.0,spring
2023-03-25 12:00:00,979.73,10.71,4.22,64.09,8.26,5.26,1198.52,7.43,224.5,0.0,spring
2023-03-25 13:00:00,979.07,11.15,4.14,61.9,8.22,5.24,1195.88,8.32,215.4,0.0,spring
2023-03-25 14:00:00,979.73,6.15,4.51,89.2,8.43,5.37,1218.01,2.67,226.5,0.0,spring
2023-03-25 15:00:00,979.29,8.94,4.21,72.14,8.26,5.26,1205.5,6.55,212.6,0.0,spring
2023-03-25 16:00:00,979.06,11.35,4.17,61.22,8.24,5.25,1195.01,4.2,217.3,0.0,spring
2023-03-25 17:00:00,978.9,11.09,3.97,61.39,8.12,5.17,1195.97,5.57,217.0,0.0,spring
2023-03-25 18:00:00,979.18,10.44,3.84,63.56,8.05,5.13,1199.08,2.71,212.9,0.0,spring
2023-03-25 19:00:00,979.63,9.68,3.4,64.84,7.8,4.97,1202.97,2.39,211.6,0.0,spring
2023-03-25 20:00:00,980.06,6.94,5.48,90.4,9.02,5.75,1214.72,2.65,206.3,0.0,spring
2023-03-25 21:00:00,980.4,7.03,5.42,89.4,8.99,5.72,1214.74,1.42,226.8,0.0,spring
2023-03-25 22:00:00,980.44,7.27,5.1,86.1,8.79,5.6,1213.88,3.09,220.6,0.1,spring
2023-03-25 23:00:00,980.14,7.07,4.84,85.7,8.63,5.5,1214.44,3.01,209.7,0.0,spring
2023-03-26 00:00:00,980.59,6.97,4.39,83.6,8.37,5.32,1215.55,2.22,216.0,0.0,spring
2023-03-26 01:00:00,980.91,6.87,4.63,85.6,8.51,5.41,1216.31,1.21,227.5,0.0,spring
2023-03-26 02:00:00,980.85,6.86,5.08,88.4,8.78,5.59,1216.16,1.0,204.2,0.0,spring
2023-03-26 03:00:00,980.6,6.49,5.26,91.8,8.89,5.66,1217.4,1.63,215.6,0.0,spring
2023-03-26 04:00:00,980.53,7.3,5.28,87.0,8.9,5.67,1213.8,2.19,219.2,0.0,spring
2023-03-26 05:00:00,980.3,7.13,5.19,87.4,8.84,5.63,1214.26,1.54,221.9,0.0,spring
2023-03-26 06:00:00,980.32,6.67,4.95,88.8,8.7,5.54,1216.37,1.11,227.1,0.0,spring
2023-03-26 07:00:00,980.01,7.15,4.82,85.1,8.62,5.49,1213.94,1.93,208.6,0.0,spring
2023-03-26 08:00:00,979.61,7.58,5.35,85.7,8.94,5.7,1211.41,2.09,178.3,0.0,spring
2023-03-26 09:00:00,979.05,8.68,4.56,75.28,8.47,5.4,1206.21,3.03,220.2,0.0,spring
2023-03-26 10:00:00,978.42,9.55,4.22,69.27,8.26,5.27,1201.82,5.34,211.0,0.0,spring
2023-03-26 11:00:00,977.86,9.59,3.86,67.36,8.06,5.14,1201.06,4.6,205.6,0.0,spring
2023-03-26 12:00:00,977.42,9.84,3.9,66.41,8.08,5.16,1199.45,4.52,221.6,0.0,spring
2023-03-26 13:00:00,977.46,8.53,5.43,80.8,9.0,5.74,1204.64,1.77,229.0,0.1,spring
2023-03-26 14:00:00,977.14,7.99,6.13,88.0,9.44,6.03,1206.36,2.91,184.5,0.1,spring
2023-03-26 15:00:00,976.55,7.11,5.84,91.6,9.25,5.91,1209.51,2.8,175.5,0.1,spring
2023-03-26 16:00:00,976.09,6.84,5.94,94.0,9.32,5.96,1210.08,1.22,168.2,0.0,spring
2023-03-26 17:00:00,975.47,7.05,6.09,93.6,9.42,6.03,1208.32,0.91,186.3,0.0,spring
2023-03-26 18:00:00,975.51,7.12,6.34,94.8,9.58,6.13,1208.02,0.45,61.18,0.0,spring
2023-03-26 19:00:00,975.71,6.71,6.61,99.3,9.76,6.25,1209.94,0.78,332.1,0.3,spring
2023-03-26 20:00:00,975.9,6.55,6.52,99.8,9.7,6.2,1210.92,1.33,264.2,1.0,spring
2023-03-26 21:00:00,975.71,5.93,5.49,97.0,9.03,5.78,1213.67,0.74,208.4,0.1,spring
2023-03-26 22:00:00,975.86,5.97,5.97,100.0,9.34,5.97,1213.52,1.02,19.38,0.2,spring
2023-03-26 23:00:00,976.58,5.43,5.18,98.3,8.84,5.65,1217.03,2.58,19.95,0.0,spring
2023-03-27 00:00:00,977.62,4.18,3.66,96.4,7.94,5.07,1224.26,4.12,28.67,0.2,spring
2023-03-27 01:00:00,978.83,3.93,3.46,96.8,7.84,4.99,1226.94,2.48,20.29,0.4,spring
2023-03-27 02:00:00,979.69,3.96,3.47,96.6,7.84,4.99,1227.86,1.28,267.1,0.2,spring
2023-03-27 03:00:00,980.67,3.15,2.11,92.9,7.12,4.53,1233.07,3.73,15.53,0.2,spring
2023-03-27 04:00:00,981.84,2.92,2.24,95.3,7.18,4.56,1235.52,1.45,229.9,0.0,spring
2023-03-27 05:00:00,983.28,2.82,1.7,92.3,6.91,4.38,1237.9,1.3,218.1,0.0,spring
2023-03-27 06:00:00,984.71,2.5,1.11,90.5,6.62,4.19,1241.31,1.39,33.18,0.0,spring
2023-03-27 07:00:00,986.2,1.46,-0.84,84.6,5.74,3.63,1248.31,1.68,257.0,0.0,spring
2023-03-27 08:00:00,986.98,3.12,-0.84,75.11,5.74,3.63,1241.77,2.1,284.6,0.0,spring
2023-03-27 09:00:00,987.51,4.13,-1.95,64.43,5.29,3.34,1238.15,1.88,304.5,0.0,spring
2023-03-27 10:00:00,988.14,4.35,-1.84,63.94,5.33,3.36,1237.92,2.21,253.9,0.0,spring
2023-03-27 11:00:00,988.85,3.65,-2.1,65.93,5.23,3.3,1242.0,2.24,282.8,0.0,spring
2023-03-27 12:00:00,989.28,4.47,-3.27,56.99,4.79,3.02,1239.08,2.15,299.1,0.0,spring
2023-03-27 13:00:00,989.7,4.81,-2.02,61.11,5.26,3.31,1237.89,3.58,273.6,0.0,spring
2023-03-27 14:00:00,989.45,6.06,-2.51,54.04,5.08,3.2,1232.12,3.17,279.9,0.0,spring
2023-03-27 15:00:00,990.01,5.43,-2.18,57.81,5.2,3.27,1235.52,3.22,282.6,0.0,spring
2023-03-27 16:00:00,991.08,3.93,-0.65,71.95,5.82,3.66,1243.29,4.05,275.0,0.0,spring
2023-03-27 17:00:00,991.4,1.78,0.8,93.2,6.48,4.07,1253.09,2.25,266.8,0.0,spring
2023-03-27 18:00:00,991.76,2.32,-0.45,81.8,5.91,3.71,1251.34,1.74,259.0,0.0,spring
2023-03-27 19:00:00,992.72,1.42,-0.79,85.1,5.76,3.62,1256.73,3.37,258.3,0.0,spring
2023-03-27 20:00:00,993.27,1.19,-0.46,88.7,5.91,3.71,1258.44,1.95,270.4,0.0,spring
2023-03-27 21:00:00,993.43,0.92,-0.42,90.7,5.92,3.72,1259.88,1.99,274.1,0.0,spring
2023-03-27 22:00:00,993.47,1.33,-1.37,82.1,5.52,3.46,1258.23,2.92,257.3,0.0,spring
2023-03-27 23:00:00,993.61,1.38,-1.49,81.1,5.48,3.43,1258.19,3.33,265.9,0.0,spring
2023-03-28 00:00:00,994.09,1.41,-1.59,80.3,5.43,3.41,1258.68,2.79,265.5,0.0,spring
2023-03-28 01:00:00,994.46,1.29,-1.68,80.5,5.4,3.38,1259.71,2.92,257.4,0.0,spring
2023-03-28 02:00:00,994.55,1.37,-1.9,78.73,5.31,3.33,1259.53,3.21,259.6,0.0,spring
2023-03-28 03:00:00,994.83,1.42,-1.91,78.42,5.31,3.32,1259.66,2.69,267.5,0.0,spring
2023-03-28 04:00:00,995.05,1.36,-1.92,78.67,5.3,3.32,1260.21,2.26,267.4,0.0,spring
2023-03-28 05:00:00,995.5,1.43,-1.76,79.21,5.36,3.36,1260.44,3.13,267.1,0.0,spring
2023-03-28 06:00:00,996.14,1.45,-1.34,81.6,5.53,3.46,1261.08,2.22,257.9,0.0,spring
2023-03-28 07:00:00,996.87,1.27,-1.44,82.0,5.49,3.43,1262.81,3.18,264.4,0.0,spring
2023-03-28 08:00:00,997.56,2.22,-0.97,79.36,5.69,3.56,1259.25,3.12,272.2,0.0,spring
2023-03-28 09:00:00,998.42,3.69,-0.85,72.09,5.74,3.58,1253.64,3.53,287.1,0.0,spring
2023-03-28 10:00:00,998.8,3.66,-1.32,69.77,5.54,3.46,1254.32,2.4,284.6,0.0,spring
2023-03-28 11:00:00,998.92,5.13,-1.87,60.4,5.32,3.32,1247.95,3.13,304.9,0.0,spring
2023-03-28 12:00:00,999.24,5.02,-1.68,61.74,5.4,3.37,1248.8,2.96,262.6,0.0,spring
2023-03-28 13:00:00,999.16,5.26,-1.25,62.7,5.57,3.48,1247.58,2.73,266.8,0.0,spring
2023-03-28 14:00:00,998.62,6.62,-2.06,53.74,5.25,3.28,1240.98,3.35,260.5,0.0,spring
2023-03-28 15:00:00,998.6,6.36,-3.27,49.99,4.8,2.99,1242.32,2.74,257.0,0.0,spring
2023-03-28 16:00:00,998.17,7.02,-3.07,48.51,4.87,3.04,1238.85,1.73,282.9,0.0,spring
2023-03-28 17:00:00,997.75,6.76,-3.75,46.9,4.62,2.89,1239.58,1.37,270.0,0.0,spring
2023-03-28 18:00:00,997.27,6.2,-3.74,48.8,4.63,2.89,1241.46,0.88,223.4,0.0,spring
2023-03-28 19:00:00,996.91,5.21,-3.19,54.45,4.82,3.02,1245.32,2.53,228.2,0.0,spring
2023-03-28 20:00:00,996.81,3.79,-2.59,62.98,5.05,3.16,1251.5,0.57,196.7,0.0,spring
2023-03-28 21:00:00,996.27,3.65,-2.18,65.55,5.2,3.25,1251.38,0.69,171.3,0.0,spring
2023-03-28 22:00:00,995.75,3.04,-1.71,70.88,5.39,3.37,1253.39,1.56,184.1,0.0,spring
2023-03-28 23:00:00,995.24,3.06,-2.58,66.35,5.05,3.16,1252.83,1.36,215.9,0.0,spring
2023-03-29 00:00:00,994.98,2.98,-2.96,64.86,4.91,3.07,1252.92,1.81,229.1,0.0,spring
2023-03-29 01:00:00,994.53,2.51,-2.15,71.22,5.21,3.27,1254.34,1.37,187.2,0.0,spring
2023-03-29 02:00:00,994.06,2.48,-2.24,70.9,5.18,3.25,1253.88,0.49,162.5,0.0,spring
2023-03-29 03:00:00,993.07,2.39,-2.25,71.29,5.18,3.25,1253.03,1.96,202.6,0.0,spring
2023-03-29 04:00:00,992.55,1.86,-0.91,81.8,5.72,3.59,1254.55,1.2,159.3,0.0,spring
2023-03-29 05:00:00,992.09,3.24,-0.45,76.7,5.91,3.72,1247.63,1.45,191.7,0.0,spring
2023-03-29 06:00:00,991.91,3.47,0.55,81.1,6.36,4.0,1246.14,2.1,178.8,0.0,spring
2023-03-29 07:00:00,991.54,3.62,0.95,82.6,6.54,4.11,1244.91,2.27,158.5,0.0,spring
2023-03-29 08:00:00,991.53,4.11,1.38,82.3,6.75,4.24,1242.59,2.04,176.6,0.0,spring
2023-03-29 09:00:00,991.58,5.94,1.87,75.03,6.99,4.4,1234.37,2.56,186.9,0.0,spring
2023-03-29 10:00:00,991.06,7.72,2.17,67.85,7.15,4.5,1225.87,3.58,211.3,0.0,spring
2023-03-29 11:00:00,990.91,9.01,2.31,62.76,7.22,4.54,1220.03,4.14,201.8,0.0,spring
2023-03-29 12:00:00,990.31,9.99,2.52,59.61,7.32,4.61,1215.02,5.53,219.6,0.0,spring
2023-03-29 13:00:00,989.9,11.56,3.8,58.82,8.02,5.06,1207.49,4.41,209.7,0.0,spring
2023-03-29 14:00:00,989.29,12.72,4.64,57.79,8.51,5.37,1201.63,5.25,212.2,0.0,spring
2023-03-29 15:00:00,989.63,12.3,5.28,62.14,8.9,5.61,1203.63,3.17,240.7,0.0,spring
2023-03-29 16:00:00,989.16,12.16,5.05,61.7,8.76,5.53,1203.71,4.2,213.3,0.0,spring
2023-03-29 17:00:00,988.77,12.14,5.03,61.71,8.75,5.52,1203.33,4.62,214.1,0.0,spring
2023-03-29 18:00:00,988.4,11.9,5.22,63.52,8.86,5.6,1203.83,4.47,208.8,0.0,spring
2023-03-29 19:00:00,988.39,11.49,5.32,65.75,8.93,5.64,1205.52,3.94,209.2,0.0,spring
2023-03-29 20:00:00,988.3,11.28,5.37,66.89,8.96,5.66,1206.29,3.15,189.2,0.0,spring
2023-03-29 21:00:00,987.77,10.36,5.46,71.59,9.02,5.7,1209.53,2.64,198.5,0.0,spring
2023-03-29 22:00:00,987.07,9.83,5.71,75.44,9.17,5.8,1210.86,2.6,199.7,0.0,spring
2023-03-29 23:00:00,986.71,9.87,6.36,78.72,9.59,6.07,1210.05,1.76,201.9,0.0,spring
2023-03-30 00:00:00,985.92,10.04,6.66,79.44,9.79,6.2,1208.26,2.47,210.9,0.0,spring
2023-03-30 01:00:00,985.0,9.98,6.9,81.1,9.96,6.31,1207.3,3.04,207.4,0.0,spring
2023-03-30 02:00:00,984.26,11.28,6.91,74.44,9.97,6.32,1200.87,4.2,211.8,0.0,spring
2023-03-30 03:00:00,983.56,10.85,6.76,75.79,9.86,6.26,1201.88,2.35,220.6,0.0,spring
2023-03-30 04:00:00,983.5,10.85,6.37,73.76,9.6,6.09,1201.93,2.25,227.5,0.0,spring
2023-03-30 05:00:00,983.31,9.38,6.54,82.4,9.72,6.17,1207.9,2.21,113.6,0.0,spring
2023-03-30 06:00:00,983.5,9.43,6.47,81.7,9.67,6.14,1207.94,1.45,204.8,0.0,spring
2023-03-30 07:00:00,982.65,11.21,8.24,81.9,10.92,6.94,1198.76,3.3,172.4,0.0,spring
2023-03-30 08:00:00,982.15,11.09,9.03,87.1,11.52,7.33,1198.37,3.73,186.4,0.0,spring
2023-03-30 09:00:00,982.43,12.13,9.21,82.3,11.66,7.41,1194.28,2.46,191.0,0.0,spring
2023-03-30 10:00:00,982.22,12.79,9.42,79.94,11.83,7.52,1191.19,3.55,178.6,0.0,spring
2023-03-30 11:00:00,982.43,13.71,9.82,77.31,12.15,7.73,1187.48,7.49,211.2,0.0,spring
2023-03-30 12:00:00,981.89,14.95,9.72,70.85,12.06,7.68,1181.75,6.07,206.7,0.0,spring
2023-03-30 13:00:00,981.18,15.86,9.58,66.22,11.95,7.61,1177.23,6.79,209.2,0.0,spring
2023-03-30 14:00:00,981.03,16.09,8.6,61.09,11.19,7.12,1176.46,6.5,217.8,0.0,spring
2023-03-30 15:00:00,982.05,14.73,7.39,61.38,10.3,6.55,1183.66,5.32,270.0,0.0,spring
2023-03-30 16:00:00,982.3,10.2,8.46,88.9,11.08,7.04,1202.53,2.6,206.9,0.0,spring
2023-03-30 17:00:00,982.18,11.56,8.1,79.25,10.81,6.87,1196.76,4.72,214.4,0.0,spring
